Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Gender_Male,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Avg_Monthly_Spend,Tenure_Bucket,Num_Services_Subscribed,Charges_Per_Tenure
0,1,0,0.10704778280226633,1,0,-0.12502338493142473,-0.06586168474955299,0,-0.03828975681812002,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.12647521297474193,2,3,-0.4673568379672526
0,1,1,1.0436161483629645,1,0,-1.4710789550659844,-0.4801545044740762,0,1.5095052909892186,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.4588370217235442,3,0,-0.6217956374324431
0,1,1,0.7992939660427822,0,0,-0.48397153696730727,0.12100134042942783,0,0.8416963954306181,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,-0.5148197768891237,3,4,-0.5530356254104256
0,0,0,1.5322605130033284,1,0,0.4931650991303729,1.4601900307364448,0,0.9076319572705812,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0.5005552931673277,3,5,-0.5330905880469605
0,1,1,-0.5444780367182193,1,1,-1.3248408190513656,-0.799438582675064,0,0.8416963954306181,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.3242281905267992,1,0,-0.5188878993952358
0,1,1,0.10704778280226633,1,1,1.4005062612210766,0.6515017409168917,0,0.8848081089413632,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1.4083584071178479,2,5,-0.32117168842804156
0,0,0,-0.015113308357824713,1,1,1.2160467942026365,0.4655210815751393,0,-0.050124344840677494,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.3055612499326417,2,3,-0.30950351348957816
0,1,1,-0.62591876415828,1,1,-0.31280644595019663,-0.5996709571266223,0,0.9000240078275086,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.3485852160647271,1,2,-0.30906921417425065
0,1,1,1.4100994218432374,1,0,-0.47233895796614456,0.5082496472429099,0,0.6100766012748504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.445283354056356,3,1,-0.5764008803731193
0,0,0,-0.9516816739185228,1,0,-1.504314895069307,-0.9394479818972327,0,0.4080432771754763,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.5855635248514737,0,0,-0.43805611082649565
0,0,0,-1.1552834925186746,1,0,0.8604222361670865,-0.8434465788068154,0,-0.7111706186721023,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9015730533617223,0,2,1.4170621005809039
1,1,1,1.0436161483629645,1,1,0.8338334841644282,1.2556135113751101,0,0.5365330899918146,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7822246364856728,3,3,-0.48702740718260235
0,0,0,1.125056875803025,1,0,0.4732235351283796,1.112383476847059,0,0.3437983707673071,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0.5061402248517569,3,5,-0.5131457504805167
0,0,0,-1.2774445836787656,1,0,-1.502653098069141,-0.9971547076519502,0,-0.5767635118444853,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4915898386684097,0,0,0.45911941477689744
0,1,1,-0.21871512695797646,1,0,-1.491020519067978,-0.7630851101812663,0,0.39705401686881575,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.464364389220842,2,0,-0.5801464382497624
1,1,1,1.369379058123207,1,1,1.7112623002521414,2.462910568162457,0,0.15021832382690267,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1.7981315759842273,3,6,-0.46269838361976046
0,0,0,-0.7073594915983407,1,1,0.7640380101574512,-0.4577424122084825,0,0.8577576220326605,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5984803840679667,1,2,-0.03282227717735928
0,0,0,0.35136996512244845,1,1,0.5496661971360212,0.4018804455650626,0,-1.7762835407022752,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4335366885225462,2,1,-0.4396940396728734
0,1,0,1.0843365120829946,0,1,-0.6800635829869099,0.17074471450316192,0,1.2719682028221722,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.6442027798048776,3,2,-0.5769797758134322
0,0,1,0.7178532386027215,1,0,0.1857326540996401,0.5531841275037508,0,0.9473623599177384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1973595779509437,3,0,-0.503476915925935
0,1,1,-0.62591876415828,0,0,-0.6750781919864114,-0.6562967847307355,0,-0.7424477441602899,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-0.598019277632665,1,3,-0.3784991980512616
0,1,1,-1.0738427650786138,1,1,-0.518869273970796,-0.8753441038226112,0,-0.2741361895533726,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5095464638198066,0,1,0.14340862963759293
1,1,0,0.758573602322752,0,1,-1.1736172920362484,-0.3619395414314417,0,1.593192734863018,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1921134936148903,3,1,-0.5966989691876756
0,1,0,0.6771328748826912,1,1,0.682609957149311,0.8904022913463997,0,0.24996699430274427,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7603624944493426,3,2,-0.4660319355226271
0,1,0,1.0843365120829946,1,1,0.14418772909548702,0.8017024655590449,0,0.3082946066996347,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.15662362753912568,3,3,-0.5295890345249037
1,0,0,0.7178532386027215,1,1,0.1857326540996401,0.5183306769332409,0,1.0107619386100106,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14516013195394487,3,3,-0.503476915925935
0,1,1,1.0843365120829946,1,0,-1.4677553610656522,-0.43841860037318714,0,1.6270058434988965,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.417367176504687,3,0,-0.622268508415776
0,0,0,-0.5851984004382496,1,0,0.31202922611226586,-0.39385912559316816,0,-1.4854908064337202,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4082570864895923,1,0,-0.21417709956107858
0,0,0,-0.9109613101984924,1,0,0.3419415721152558,-0.6588777048046278,0,-0.8464230532156164,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4602729901307647,0,0,0.12062652841070286
0,1,0,-0.748079855318371,1,0,-0.6700928009859131,-0.7228712871495957,0,0.17895946616739938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.6242342158746956,1,0,-0.3207258077976387
0,0,0,0.10704778280226633,1,0,-1.439504812062828,-0.6945473437745736,0,-0.36627691058614154,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.471578477816034,2,0,-0.5933181160560499
0,1,1,-0.9924020376385531,1,1,-0.7083141319897339,-0.8533511353297009,0,-0.18284079623650062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.7106630002164717,0,0,-0.10810444432840714
0,1,1,-0.5851984004382496,1,0,-1.4860351280674797,-0.8531746621622552,0,0.04877899791926714,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.5026023800179873,1,0,-0.5406421806785735
0,1,1,1.125056875803025,1,0,0.9767480261787151,1.558287052690279,0,1.6895600944752718,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.062659001952672,3,3,-0.48466995471685165
0,0,0,-1.0738427650786138,1,0,-1.502653098069141,-0.9508746194893366,0,1.3353677815144445,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4522200033436687,0,0,-0.3414183088902105
0,0,1,-0.5444780367182193,1,1,0.37019212111808014,-0.39888861086536836,0,-0.17100620821394316,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.254448592307155,1,4,-0.22651760031681384
0,1,1,0.8400143297628127,1,0,-0.020330173920958795,0.5346323857760302,0,0.9887834179966897,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.03898718188366993,3,3,-0.5254274819744772
1,1,0,1.6137012404433893,1,1,1.4885815022298807,2.488697709755448,0,-0.265682912394403,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1.4969844556622305,3,5,-0.48957233865229344
0,1,0,1.125056875803025,1,1,1.5301264272340338,1.9239835739294646,0,1.3032453283103598,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1.5190737781859251,3,5,-0.4533747732340119
0,0,1,-0.7888002190384014,1,0,-0.37595473195650925,-0.688966379854106,0,-0.055196311136059266,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.31252786348303235,1,2,-0.2238969141626095
0,1,1,-1.1145631287986442,1,0,0.1724382780983114,-0.8644248265869134,0,-0.46518025334608615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.020424439778307397,0,0,0.6750530343576927
0,1,1,-0.7888002190384014,1,0,1.071470455188184,-0.41704328796633644,0,0.7453290358183644,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.2538367197813434,1,3,0.13276209213613782
0,0,0,0.18848851024232702,1,1,0.85876043916692,0.47599917589222296,0,-1.5674875948757254,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.8614926114836813,2,6,-0.388271694574752
0,1,0,1.2879383306831464,1,1,0.2920876621102721,1.0960155905664777,0,0.5221625188215663,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32176275130644977,3,1,-0.5318968342712743
0,1,0,1.1657772395230555,1,1,0.9833952141793793,1.5102863511450701,0,0.233060439984805,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.9512716595383109,3,3,-0.4871543489070277
0,0,0,-0.2594354906780068,1,0,-1.5076384890696393,-0.7739161508332413,0,0.17050618900842976,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.469670645789923,2,0,-0.5792516437873895
0,1,0,-0.3408762181180675,1,0,-1.4960059100684764,-0.7926223065824769,0,-0.7990847011253864,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4723867196900833,1,0,-0.5710559331523661
0,1,0,-0.62591876415828,0,0,-0.33773340095268845,-0.5933620413904415,0,0.16036225641766622,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,-0.3207947440707926,1,4,-0.31384650664285235
0,0,1,-0.2594354906780068,0,1,-1.1619847130350858,-0.658789468220905,0,-0.5530943357993703,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.1380872613469613,2,1,-0.5350882289665384
0,0,0,0.7992939660427822,1,1,1.2725478922082847,1.3610782880697987,0,0.8721281932029088,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1.2709908707297244,3,4,-0.43870510150147557
0,0,0,-1.2774445836787656,1,0,-1.477726143066649,-0.9968238204629898,0,0.6785481462625044,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4668116206318595,0,0,0.5021150469943124
0,0,0,-0.46303730927815856,0,0,-0.9858342310174765,-0.6658925132105911,0,-1.1913167613015772,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.9254665522904694,1,2,-0.47870652674114256
0,1,0,1.4100994218432374,1,1,1.3606231332170895,2.0017420633351906,0,0.5297704682646389,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1.2239549284775633,3,4,-0.48341228755780796
0,1,1,0.47353105628253944,1,0,-0.28289409994720643,0.06168429702176893,0,-0.4076979686650927,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3207439509322148,2,2,-0.5183146242990037
0,1,1,1.5322605130033284,0,0,-0.1466267459335843,0.8201439115571123,0,-0.23525111462211232,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,-0.1841494652426738,3,5,-0.5641766319975797
0,1,1,0.9621754209229036,1,1,-0.16490651293541178,0.5195880482512909,0,0.47651482216313024,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.09772658047662092,3,3,-0.5413462027265781
0,1,1,0.5549717837226001,1,0,1.1595456961969886,1.0369853160559177,0,0.28378010293862277,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1.187976934449411,2,4,-0.41854036286965485
0,1,1,1.247217966963116,1,1,-0.4690153639658123,0.4153806428746525,0,0.3776114794031856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4482302068055501,3,1,-0.5708946995315508
0,0,0,-0.8702409464784621,1,1,-0.12834697893175703,-0.7020253942450818,0,-1.4153286060142722,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.06962046540723948,0,3,-0.07975917568137064
0,1,1,-0.7073594915983407,1,1,-0.1698919039359101,-0.6232301249806126,0,-0.3603596165748628,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.22768046797736213,1,2,-0.23418515472891957
0,1,0,1.6137012404433893,0,1,-0.0020504069191315333,1.0880963571773554,0,1.4156739145246557,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.04027760585234508,3,6,-0.5600144977372638
0,1,1,-1.0738427650786138,1,0,-0.32942441595185784,-0.849115779311006,0,1.1231905248243068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.18219867220360553,0,1,0.23677057388112271
0,1,1,1.247217966963116,1,1,0.8836873941694119,1.537507337223557,0,0.09442669457770313,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.8855720929841512,3,2,-0.4979812732295178
0,1,1,-0.5851984004382496,1,0,-1.3181936310507012,-0.8167550122306654,0,-0.6131126036280546,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.351088165283379,1,0,-0.5101680834578093
0,1,0,0.43281069256250915,0,0,-1.0223937650211312,-0.3416451271751954,0,0.8526856557372786,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9808896362220573,2,2,-0.5730363380302592
0,0,0,-0.7073594915983407,0,0,-0.626886078981594,-0.6998415387979423,0,-0.7001813583654418,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.6101460290481999,1,4,-0.33271681189382896
0,1,1,0.9214550572028734,1,0,-1.4710789550659844,-0.4860884147294352,0,0.5162452248102876,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4298995843083198,3,0,-0.6196614716686247
0,1,1,1.5322605130033284,1,0,-1.4760643460664828,-0.36249102007970924,0,1.139251751426349,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.4493016798860308,3,0,-0.6287710090378276
1,1,0,1.247217966963116,0,0,-0.952598291014154,0.008455577890983798,0,0.5821807866502506,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.9319167550809362,3,2,-0.5969608015633586
0,0,0,-0.30015585439803716,1,1,0.034509127084522986,-0.26474694446076646,0,-0.37050354916562633,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0821904205170591,2,3,-0.3714680034949094
1,0,0,-0.5851984004382496,1,0,-1.4760643460664828,-0.8427186269911023,0,0.26433756547299264,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.459102841687155,1,0,-0.5388318382694193
1,1,0,-0.1779947632379461,1,1,1.3639467272174215,0.31688655629406587,0,-0.19129407339547025,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1.399910214682529,2,4,-0.24334025917521396
1,0,0,0.8400143297628127,1,1,1.0631614701873533,1.2912610911991254,0,0.30913993441553167,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1.1080348279889136,3,4,-0.456209822207182
0,0,0,-1.2774445836787656,0,0,-1.341458789053027,-0.9950149704966722,0,0.14345570209972697,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3313573620320522,0,0,0.7371578364495144
0,1,0,-0.2594354906780068,1,1,0.27546969210861083,-0.1412819046866247,0,-1.3925047576850542,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.3524178543901303,2,4,-0.35142787406251885
0,0,0,0.06632741908223598,1,0,-0.013682985920294679,-0.10000924265028027,0,-0.807537978284356,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.14253732843137587,2,3,-0.4508319558282419
0,0,1,-0.5444780367182193,1,0,-1.4710789550659844,-0.8299463814972255,0,0.38437410113036136,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4444677538410053,1,0,-0.5441120036294527
0,1,1,1.2064976032430856,1,0,-0.3327480099521901,0.5054260765637799,0,0.5153998970943905,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.31222658986422597,3,2,-0.5619927268690761
0,0,0,-0.3408762181180675,1,1,-0.4523973939641511,-0.4429627844349118,0,1.1798274817894032,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.38138801386409454,1,1,-0.42704922897883746
1,1,0,1.4508197855632678,0,1,-0.7581680419947175,0.3026584071687628,0,1.0200605434848773,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.6965734252545117,3,3,-0.5919264699891094
0,1,1,-0.055833672077855064,1,0,-0.34604238595351905,-0.2791515667535152,0,-0.6638322665818724,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3822183950061796,2,2,-0.4668990141056783
0,1,0,1.247217966963116,1,1,1.0382345151848615,1.6897375032913349,0,0.5204718633897724,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1.066518635492334,3,3,-0.48965086948739367
0,1,1,1.1657772395230555,0,1,-0.11006721192992953,0.6491634714482374,0,0.5602022660369296,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-0.10585106996202429,3,5,-0.5479954800877999
0,0,0,-0.5851984004382496,1,0,-1.4993295040688086,-0.8243433584308271,0,0.2491216665868473,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.3826574504855023,1,0,-0.543055970557446
0,1,1,-1.0738427650786138,1,0,-1.5209328650709681,-0.9592350357970728,0,0.9448263767700475,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-1.5565638326309188,0,0,-0.35042691754528793
0,0,0,0.025607055362205634,1,1,1.1711782751981514,0.45921216583895824,0,0.20516462536020524,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.1869105025795907,2,3,-0.32441275351458304
0,1,0,0.9621754209229036,1,1,1.1279715531938321,1.4955067233714996,0,0.6261378278768926,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1.207289067326967,3,4,-0.46309918081979706
0,0,1,-0.38159658183809786,1,0,-1.4943441130683104,-0.8004312442419456,0,-1.1346798043364805,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.4688944273653666,1,0,-0.5670430074787407
0,0,0,-0.9516816739185228,1,1,0.3003966471111027,-0.6950547041309799,0,0.41818720976623985,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.44790223534807216,0,1,0.18452064368167356
0,0,0,-1.1145631287986442,1,0,-1.4860351280674797,-0.9636248058372825,0,-1.6207432409772342,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,-1.5061263932498523,0,0,-0.2784945423752
0,1,0,1.1657772395230555,1,1,1.3772411032187506,1.8068495090374344,0,1.6041819951696785,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.3153354445474692,3,4,-0.4652404460349258
0,1,1,1.5322605130033284,1,1,1.721233082253138,2.590875673706462,0,1.4503323508764312,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1.7101335045001365,3,6,-0.4734215322560314
0,0,0,-0.7073594915983407,1,1,1.1612074931971548,-0.3145564959722927,0,-0.20566464456571862,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.3133044430690637,1,3,0.052810690322325625
0,1,1,-0.9924020376385531,1,0,-1.4976677070686424,-0.9483157585613751,0,1.320151882628299,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.5995815722777071,0,0,-0.4106663006731795
0,1,1,-0.9924020376385531,1,0,-1.504314895069307,-0.9342420234575868,0,-0.6782028377521208,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4678440463833824,0,0,-0.41321418998976706
0,0,0,-1.1552834925186746,0,1,-1.1835880740372453,-0.9572276535173788,0,-1.4736562184111626,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.228527757180369,0,1,0.006805363849691558
0,0,0,0.06632741908223598,1,0,-0.3244390249513595,-0.17408385468557924,0,-0.3155572476323238,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.30568488954262174,2,2,-0.48146122525550517
0,1,0,1.4508197855632678,1,1,0.8654076271675846,1.774929924875708,0,-0.11436925124884666,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.9247479749370839,3,6,-0.5107540396965211
0,1,1,0.5142514200025698,0,0,-0.4573827849646494,-0.006721114509339551,0,0.11302390432743631,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,-0.47494872974654956,2,4,-0.5345158770186094
1,0,0,-0.9516816739185228,1,1,0.8421424691652587,-0.6454216257868993,0,-1.2741588774594794,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.8608725359572407,0,2,0.37140832505337074
0,0,0,-0.4223169455581282,1,1,-0.18983346793790365,-0.45275704522814375,0,-0.3426077345410266,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.2550816731353571,1,2,-0.367269098943911
0,0,0,-1.2367242199587352,1,0,-1.477726143066649,-0.9876030974639562,0,0.5695008709117961,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4569003334172392,0,0,0.11419889854385702
0,1,0,1.5322605130033284,1,0,0.2721460981082788,1.3172908833973542,0,1.7461970514403682,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0.3476854870332595,3,4,-0.5438294032299016
0,0,1,-0.9109613101984924,1,0,0.2920876621102721,-0.6999077162357344,0,0.028491132737740038,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0.1530230864775434,0,4,0.10499175305891564
0,0,0,1.6137012404433893,1,0,0.6493740171459885,1.6400382475094624,0,1.3624182684231472,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0.6143292664935673,3,5,-0.5292304103779456
0,1,1,0.6771328748826912,1,0,0.43998759512505714,0.6813918836529936,0,-0.16931555278214924,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0.4409426088761283,3,4,-0.48277156833260726
1,0,0,0.880734693482843,1,0,0.2438955491054544,0.7086790471692728,0,-0.1042253186580831,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.24004051737479093,3,3,-0.5113310913085387
0,0,0,1.5729808767233588,1,1,1.395520870220578,2.207465658284922,0,1.022596526632568,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1.2515566584033322,3,5,-0.49164140801597767
0,0,0,-0.4223169455581282,1,1,-1.5126238800701375,-0.8237698206366288,0,-1.444915076070666,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.5179448523981947,1,0,-0.5656721322486202
0,1,1,0.7178532386027215,1,0,-1.4694171580658184,-0.5336038150641683,0,0.4038166385959915,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.430305046058009,3,0,-0.6154341700136352
0,1,1,0.43281069256250915,1,0,-1.4876969250676457,-0.6449142654304931,0,0.4071979494595793,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.5090306308987873,2,0,-0.6095174805177629
0,1,1,0.5142514200025698,1,1,-1.3331498040521963,-0.48902228113821866,0,-1.8650429508714563,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.2775427433037818,2,0,-0.6001932630434723
1,0,0,1.2879383306831464,1,1,1.28750406520978,1.8833726862710412,0,0.6126125844225413,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2430220600341404,3,4,-0.4790673292492608
0,1,1,-0.38159658183809786,1,0,-1.3597385560548543,-0.7297537406799748,0,1.3057813114580508,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.2387801937737533,1,0,-0.5476949729809039
0,1,0,1.4508197855632678,1,0,-1.2949284730483754,-0.1624586847800991,0,0.2930787078134894,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.2087780598630014,3,0,-0.6187623911605588
0,0,0,-0.2594354906780068,1,0,-0.17653909193657447,-0.3409171753594822,0,-1.966482276779092,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,-0.2225638718426352,2,2,-0.40918003190517
